"","coords.x1","coords.x2"
"1",-118.779712232774,37.2302045617559
"2",-118.77657923485,37.228304827293
"3",-118.754404132866,37.1682485260676
"4",-118.736970531744,37.2066304870257
"5",-118.689293212985,37.1984693679985
"6",-118.6980713834,37.1955047230807
"7",-118.690809342208,37.1866315983276
"8",-118.677826980798,37.1859058828522
"9",-118.695019403181,37.1678422336664
"10",-118.741481045787,37.165573055455
"11",-118.745577954015,37.1566529395944
"12",-118.723176895142,37.1495540766475
"13",-118.715777310417,37.1469755530347
"14",-118.718948354085,37.1438110613368
"15",-118.724721618081,37.140230090048
"16",-118.694170772871,37.1489989397655
"17",-118.676146470549,37.1572679613957
"18",-118.678742835055,37.1432968820739
"19",-118.6446997545,37.129948014682
"20",-118.72031301798,37.1285050215033
"21",-118.726567700689,37.1248628975784
"22",-118.692436411852,37.121191124239
"23",-118.663692187662,37.1192456398164
"24",-118.733623215343,37.1183605920217
"25",-118.735870798336,37.1088458920521
"26",-118.737016890278,37.1018709652285
"27",-118.738492406301,37.0945486923322
"28",-118.633213598613,37.0888892303292
"29",-118.634729103683,37.0793052423689
"30",-118.623905732331,37.0897832114572
"31",-118.624170032517,37.0932046428483
"32",-118.618697265948,37.0522508254984
"33",-118.618595540147,37.0485206833889
"34",-118.564428050004,37.0703929572315
"35",-118.560177042113,37.0715305691647
"36",-118.543675206442,37.0709533460228
"37",-118.548704980238,37.0937096878743
"38",-118.545985357916,37.0977471232321
"39",-118.550795434744,37.1024253342714
"40",-118.533929732851,37.085248901037
"41",-118.526096162507,37.0811587420364
"42",-118.50085302747,37.0755320555564
"43",-118.506859721389,37.010675845865
"44",-118.516482301705,37.0051000660862
"45",-118.524484032749,37.0152188785754
"46",-118.542507209878,37.0188166795653
"47",-118.540905060326,37.0307623419889
"48",-118.472811780947,37.0366928534801
"49",-118.492094449253,37.0269426095386
"50",-118.493692230383,37.0184047038621
"51",-118.49602440141,37.0152386055139
"52",-118.473818722403,37.0172380954354
"53",-118.471302733198,37.0214155651978
"54",-118.443119939078,37.0284768309664
"55",-118.441601205254,37.0183099240499
"56",-118.443278856711,37.015486296434
"57",-118.491818549671,36.9846544023754
"58",-118.488426713898,36.9818396724122
"59",-118.482908413513,36.9661168701251
"60",-118.490583332797,36.9645335009606
"61",-118.462219261194,36.9386113712703
"62",-118.424064169942,36.9664046831551
"63",-118.419065436608,36.9651936083647
"64",-118.419478553677,36.9475127599406
"65",-118.388408821839,36.9223891403259
"66",-118.407235095039,36.921734904461
"67",-118.440009524542,36.8317357284505
"68",-118.418365839715,36.8049000987183
"69",-118.433055926286,36.8003972778706
"70",-118.543675902091,36.9526420991796
"71",-118.452422620701,37.0523664374317
"72",-118.486090349913,37.0003468249166
"73",-118.428380478624,36.9996042729985
"74",-118.54620981546,36.5606955305902
"75",-118.484035453241,36.3696875669822
"76",-118.486463431595,36.3637258472922
"77",-118.482712193515,36.3528198524306
"78",-118.487858686913,36.3708569590876
"79",-118.8749153526,37.4477960776788
"80",-118.872960858974,37.4455739575862
"81",-118.797854442241,37.3153359449709
"82",-118.839355528435,37.3670615631608
"83",-118.8194761823,37.271834232656
"84",-118.836435804128,37.3816172806236
"85",-118.814937895772,37.2603675255801
"86",-118.858598451174,37.3973133243697
"87",-118.858227992789,37.391460976503
"88",-118.812219595376,37.3097091075139
"89",-118.811456642282,37.3080083692452
"90",-118.810855949926,37.3064853968578
"91",-118.821753543572,37.3162321013761
"92",-118.823537937338,37.2756472141138
"93",-118.816783579917,37.2564636987996
"94",-118.793160862744,37.2397896241197
"95",-118.796388469106,37.2413630073602
"96",-118.791241742027,37.2306255391503
"97",-118.793437137026,37.2319442360467
"98",-118.795324681847,37.2326366583425
"99",-118.796096731939,37.2333459784144
"100",-118.798003597428,37.2348492225932
"101",-118.797540500791,37.242877706873
"102",-118.749062349563,37.2822692262258
"103",-118.754210067211,37.2775964668152
"104",-118.705731369158,37.2739789332955
"105",-118.738944537727,37.2920621165328
"106",-118.692130143235,37.2739939239362
"107",-118.719188213684,37.3137113346851
"108",-118.712836473807,37.3112798628609
"109",-118.766051610828,37.4504648789658
"110",-118.72022629143,37.2408718926321
"111",-118.716050359879,37.2416535359398
"112",-118.748207730413,37.266779696116
"113",-118.721452792761,37.2957427823466
"114",-118.706489360879,37.3080368177699
"115",-118.734672207635,37.2804080768859
"116",-118.720408670739,37.2677278231263
"117",-118.729622498903,37.2923790047177
"118",-118.775045237681,37.4359099189626
"119",-118.740606563115,37.2819432590663
"120",-118.709876476705,37.3066359810239
"121",-118.707960062008,37.30621301765
"122",-118.796612761946,37.4577549206715
"123",-118.79120181963,37.4631545000626
"124",-118.804189631683,37.4616049765449
"125",-118.805236976295,37.4651939959122
"126",-118.783935538493,37.470925135909
"127",-118.782332843368,37.4691468151462
"128",-118.783134701527,37.4662506912198
"129",-118.735050609506,37.2860806487841
"130",-118.707558866707,37.2939612657972
"131",-118.72700456853,37.2661896939054
"132",-118.719624686261,37.286305823483
"133",-118.714057018004,37.2268109926358
"134",-118.713168562672,37.2726998280229
"135",-118.77871777722,37.4564034362003
"136",-118.755809126162,37.4069061367163
"137",-118.738464747321,37.3481289831715
"138",-118.754098722698,37.4149528230157
"139",-118.708640669674,37.4099407152905
"140",-118.757804448979,37.3472122161144
"141",-118.761513652007,37.3479681754377
"142",-118.752994123243,37.3995575068296
"143",-118.764032124315,37.3798357318237
"144",-118.706883686459,37.4460169887837
"145",-118.699409290926,37.438914558175
"146",-118.741986207334,37.434959870537
"147",-118.74254246862,37.4311663474369
"148",-118.667184681001,37.2300940498527
"149",-118.736054024198,37.3762842597845
"150",-118.718155376837,37.4332358522602
"151",-118.691386776618,37.3319575957367
"152",-118.694383525918,37.3302022603275
"153",-118.687788082142,37.3224553409298
"154",-118.756051515207,37.3921217081968
"155",-118.757106645949,37.3918356484339
"156",-118.758440047932,37.3899231527732
"157",-118.747966369432,37.33383884636
"158",-118.743774026085,37.3336303434474
"159",-118.630757782206,37.2171718514425
"160",-118.744389795124,37.4547522469581
"161",-118.75448069756,37.4187324779921
"162",-118.72691454525,37.3835381881871
"163",-118.748901640758,37.4256648034423
"164",-118.748406570109,37.4233288334692
"165",-118.749924232634,37.4186197782784
"166",-118.751341225461,37.4183284084964
"167",-118.751966196844,37.4175080044932
"168",-118.743371983481,37.3396748480203
"169",-118.659451478881,37.3178991310621
"170",-118.666057072026,37.3165444777198
"171",-118.712810184264,37.4426866572514
"172",-118.650905312486,37.2103131204754
"173",-118.642638525989,37.2172780331012
"174",-118.753877555859,37.4083768446868
"175",-118.655333507784,37.231432030581
"176",-118.759100104793,37.4055954278174
"177",-118.750941502731,37.4157206533678
"178",-118.750705943933,37.4274406216885
"179",-118.75290081073,37.4217301039833
"180",-118.661203130403,37.2841660942471
"181",-118.732982319478,37.3856124602469
"182",-118.741141932816,37.3863037159017
"183",-118.744705685598,37.3885043586037
"184",-118.747372987283,37.4648924319375
"185",-118.728746514838,37.352146945775
"186",-118.734806151458,37.3436763069419
"187",-118.671503127374,37.2352607252278
"188",-118.770462810292,37.4150693289603
"189",-118.704959719,37.4444224805628
"190",-118.744359273659,37.4383496757129
"191",-118.669709169872,37.2086073953141
"192",-118.709372662111,37.4118228073486
"193",-118.764383635946,37.3900148480251
"194",-118.765234133693,37.3877489755479
"195",-118.765836689397,37.3908042951666
"196",-118.767398504718,37.3885277805525
"197",-118.66260127493,37.2056429502123
"198",-118.644394069892,37.2192365476163
"199",-118.649911871576,37.220061101936
"200",-118.656525502088,37.2199687650097
"201",-118.843639369842,37.5196670220059
"202",-118.879927633168,37.5291886605084
"203",-118.861711652782,37.5452489725144
"204",-118.898535858442,37.5400661665182
"205",-118.867898251315,37.5182943692423
"206",-118.891935865503,37.5552227008806
"207",-118.798378877857,37.5300084201664
"208",-118.824863308322,37.4934620709723
"209",-118.815570692489,37.5072141442361
"210",-118.759565510683,37.5012124057429
"211",-118.758158514361,37.4904182847665
"212",-118.756913413879,37.483136625132
"213",-118.764766554862,37.4813972871893
"214",-118.763134540051,37.4740313422751
"215",-118.840512042231,37.4886228745276
"216",-118.874179917498,37.5459529031513
"217",-118.825254440982,37.5025586257837
"218",-118.809783519262,37.4994621168998
"219",-118.87545520097,37.5254745990779
"220",-118.769210181068,37.4319417417499
"221",-118.690158416281,37.2397727706812
"222",-118.712116425,37.300925467719
"223",-118.726824470281,37.2578102989334
"224",-118.806965310393,37.4308296907351
"225",-118.774430657704,37.4405155870178
"226",-118.787984502529,37.430127019987
"227",-118.659439311305,37.2176746981784
"228",-118.662031787045,37.2187199076131
"229",-118.663271717851,37.2192432816151
"230",-118.66514012309,37.2175946705392
"231",-118.665689460515,37.2184882510476
"232",-118.668150234421,37.2176424346631
"233",-118.669771913118,37.218611014888
"234",-118.697852482684,37.3424100092073
"235",-118.626379085937,37.2205669231079
"236",-118.797810869754,37.2992938714626
"237",-118.721973164485,37.2467950493963
"238",-118.725919522102,37.2418705837392
"239",-118.724753637859,37.2421579641627
"240",-118.720553097336,37.2438414212259
"241",-118.71993836283,37.2445713910213
"242",-118.717815530009,37.2434305288997
"243",-118.715763410502,37.2429195107623
"244",-118.724542333901,37.236843395023
"245",-118.707066538188,37.2407018626021
"246",-118.705725455252,37.2407211927338
"247",-118.704668837778,37.2423587490895
"248",-118.699959177366,37.2419758224399
"249",-118.699162781819,37.243158944344
"250",-118.69950465082,37.2443257253969
"251",-118.69668997535,37.2449970089092
"252",-118.68125995977,37.2390883030829
"253",-118.679139839543,37.2380368298033
"254",-118.678356258626,37.2377775501425
"255",-118.666435404123,37.2349716421072
"256",-118.663793884031,37.2342877492509
"257",-118.661739766065,37.2331449013947
"258",-118.659678976521,37.2327231548014
"259",-118.654632677357,37.2199952296335
"260",-118.653488469981,37.2212730435502
"261",-118.66224645142,37.2192576785309
"262",-118.639610663405,37.2184916991524
"263",-118.646127779661,37.2113710675031
"264",-118.639925404371,37.2106459417275
"265",-118.739119408316,37.330995029509
"266",-118.733522585732,37.3335106491746
"267",-118.700031120878,37.330391612513
"268",-118.701362727646,37.3293810515729
"269",-118.674509055837,37.3139916577265
"270",-118.65844635701,37.2844751503092
"271",-118.759044274658,37.3480950583818
"272",-118.759322412261,37.346468622818
"273",-118.756441827352,37.3468719505533
"274",-118.752971804657,37.3462024135706
"275",-118.764065353425,37.3417113326599
"276",-118.760395264582,37.3406844842212
"277",-118.759380673375,37.3388068980097
"278",-118.713643536511,37.460880188819
"279",-118.710825158807,37.4577666005779
"280",-118.709772048982,37.4567003245365
"281",-118.696239430241,37.4477024358015
"282",-118.70401687765,37.4427236677451
"283",-118.707751898052,37.4439315231115
"284",-118.741638418282,37.4360465171957
"285",-118.701716048737,37.4344651296547
"286",-118.746454845739,37.4293060573734
"287",-118.746946482807,37.4285777769306
"288",-118.747908020204,37.4154951743743
"289",-118.731152532185,37.3826650599518
"290",-118.727643827165,37.380373067262
"291",-118.835768770355,37.4912201894663
"292",-118.834880766173,37.4937574806693
"293",-118.831830842563,37.4962381942487
"294",-118.831241959651,37.4975991973495
"295",-118.765536746072,37.4833685432824
"296",-118.754409118204,37.4838948561515
"297",-118.755043272849,37.4108830936015
"298",-118.753606799139,37.4030633724241
"299",-118.751505702128,37.4021031277559
"300",-118.755356684359,37.3942950779979
"301",-118.754407882593,37.3918757312791
"302",-118.75988242247,37.3849446976388
"303",-118.756432406616,37.3847256235003
"304",-118.763149908754,37.3821921980027
"305",-118.760785399655,37.3810557841108
"306",-118.863822274129,37.5481897434163
"307",-118.840592677456,37.5402628518041
"308",-118.829169257975,37.5155661100354
"309",-118.808740547668,37.5068683366584
"310",-118.77788224556,37.2909427046058
"311",-118.801661020477,37.4650683370548
"312",-118.761629918641,37.4441319251923
"313",-118.776871903434,37.4400282702884
"314",-118.718397109043,37.2561303554515
"315",-118.719540689674,37.2558433597498
"316",-118.719511954858,37.2605305071727
"317",-118.736370345998,37.2649711126008
"318",-118.735559097659,37.2669658517182
"319",-118.739358607667,37.2644765899589
"320",-118.747467999088,37.2645373962752
"321",-118.711788403692,37.2784880722954
"322",-118.719161361628,37.2738747365958
"323",-118.713101227874,37.2811729516175
"324",-118.704828227357,37.2854383689272
"325",-118.728488087984,37.2797775323515
"326",-118.743636806363,37.2856840570091
"327",-118.741098790703,37.2861720710359
"328",-118.716660994879,37.2884218228257
"329",-118.717309886933,37.2896742137569
"330",-118.72483124345,37.2989382191892
"331",-118.721442784792,37.3022322038371
"332",-118.717222302503,37.318066062269
"333",-118.718132994377,37.3184133535631
"334",-118.719187261649,37.318127651147
"335",-118.736143293398,37.3164379651308
"336",-118.73686550884,37.3174187760647
"337",-118.735585441313,37.2848110019184
"338",-118.804357266673,37.4634049263821
"339",-118.735522072442,37.2663354909419
"340",-118.741478817047,37.2639947675677
"341",-118.741464572286,37.2643554933954
"342",-118.718623253846,37.2745134565808
"343",-118.756616888828,37.3916626728358
"344",-118.808138563087,37.5072380551999
"345",-118.722944050023,37.2641759000555
"346",-118.767101601945,37.4965034801052
"347",-118.66112781953,37.3171545699424
"348",-119.543736022939,38.0678630136803
"349",-119.786701162483,37.9808969866532
"350",-119.561797518445,37.9415009614448
"351",-119.419260159156,37.9993065788171
"352",-119.796488870646,38.0613964066009
"353",-119.71283466028,38.0485813642609
"354",-119.666524868084,37.9862979094817
"355",-119.75099497468,38.0939166338691
"356",-119.808831030446,38.0893938267306
"357",-119.596372678093,38.1722242156514
"358",-119.632679122792,38.0601364431036
"359",-119.642393384109,38.0634324075986
"360",-119.678853936797,38.043504404329
"361",-119.454822797772,37.9391872537535
"362",-119.257653009416,37.9079937249437
"363",-119.671777607827,37.8934597454996
"364",-119.719015978502,38.01609116885
"365",-119.745538677495,37.9671787690889
"366",-119.284920411208,37.9048539982937
"367",-119.371733592969,38.0548817316989
"368",-119.423755889322,37.934875611284
"369",-119.655882040988,38.0862850373192
"370",-119.796721411557,38.0294946662758
"371",-119.764479195129,38.091707799045
"372",-119.467389073599,37.9910072852716
"373",-119.667375110111,38.0119585919114
"374",-119.358304106108,37.9890112750871
"375",-119.718550605201,38.0136691269528
"376",-119.40229027385,38.0919263390556
"377",-119.510183028024,37.888548749758
"378",-119.70771684785,38.0197760488253
"379",-119.543564549094,38.0563330878509
"380",-119.801387309727,38.0153275182178
"381",-119.683817398144,38.043391116759
"382",-119.587580564303,38.026718056142
"383",-119.511855060024,37.6127735531637
"384",-119.48206269445,37.9929510612739
"385",-119.389899688223,37.6640598461336
"386",-119.743193249267,38.0715734522108
"387",-119.547400996007,38.0864355933483
"388",-119.805898543769,38.0589194395406
"389",-119.322430187877,37.6677513164491
"390",-119.539176769743,37.8865749053442
"391",-119.791056239726,38.0344949268424
"392",-119.313649597502,37.6682844325024
"393",-119.67202566545,38.0393348919313
"394",-119.803163536079,38.0529479097067
"395",-119.700230015813,38.0140915565712
"396",-119.796955872569,38.0838206712716
"397",-119.781968037315,38.0706613723929
"398",-119.763884476726,38.0880276024582
"399",-119.505265081883,38.0029113397856
"400",-119.509657771163,37.9085641882977
"401",-119.593399959599,38.0521798569433
"402",-119.280544692856,37.7196645346828
"403",-119.430234775723,37.9022121100197
"404",-119.530220682407,37.9012753925234
"405",-119.339515016431,37.9373024860144
"406",-119.488789970199,38.0221840680889
"407",-119.308781013484,37.7685874890348
"408",-119.319809478373,37.6891601926371
"409",-119.526052585523,38.135554081336
"410",-119.618592946043,38.0115239724096
"411",-119.275829802911,37.7646329481498
"412",-119.64143908519,38.0318269998772
"413",-119.631848821246,38.0204186098071
"414",-119.796177532609,38.073567591925
"415",-119.428830090399,37.9435115938986
"416",-119.21121699235,37.8350721209637
"417",-119.692930080174,38.012547092916
"418",-119.586377157621,38.170372528492
"419",-119.425412089044,37.6796450870853
"420",-119.319833822413,37.9482354236219
"421",-119.652221521999,38.0348278753556
"422",-119.536674647224,37.841484214624
"423",-119.791369696071,38.0742225778651
"424",-119.500774551483,37.8635184373812
"425",-119.344680074862,37.7493148966886
"426",-119.286821278587,37.7665828107309
"427",-119.449555150696,37.8088171319163
"428",-119.511599142476,37.8505824340058
"429",-119.523605203609,37.6316265191442
"430",-119.322050421455,37.658476926753
"431",-119.688329639883,38.0452702394961
"432",-119.34930337909,38.0626312911298
"433",-119.70636485675,38.0866642374669
"434",-119.409100017031,37.9936581404084
"435",-119.449266618429,37.6261652165869
"436",-119.496630569337,37.9685836019024
"437",-119.528822948426,37.6204309328635
"438",-119.419211380553,37.9922790464828
"439",-119.645757867566,37.9878484811813
"440",-119.75833097315,38.0870769540202
"441",-119.79469143714,38.006656905312
"442",-119.713406299423,38.0146890728913
"443",-119.53242596137,37.8879819409473
"444",-119.757757373667,38.0921361642617
"445",-119.511719652974,38.0471965981886
"446",-119.451086635448,38.0307258782487
"447",-119.685930377093,38.0210870276326
"448",-119.604958979079,38.0937330013791
"449",-119.562381971815,38.0802528022679
"450",-119.475013605064,37.9830976460339
"451",-119.547761019754,38.0702086524133
"452",-119.699860410834,38.0911389284216
"453",-119.521352264705,37.8929955728833
"454",-119.696955834042,38.0967920907344
"455",-119.522847712141,37.9098138750191
"456",-119.686856824075,38.0856705401491
"457",-119.504458845727,37.9872497232718
"458",-119.335521523904,37.9915386761164
"459",-119.528102038106,37.8951935437921
"460",-119.625986196811,38.0042406346309
"461",-119.656369875091,38.0802370118463
"462",-119.56384379301,37.982995892805
"463",-119.726308088019,38.0456564347612
"464",-119.305131471221,37.9318538287217
"465",-119.802158488992,38.0642346425493
"466",-119.679798707962,38.1006088415409
"467",-119.67562772895,37.8955347838965
"468",-119.713068819461,38.0765080712959
"469",-119.300427754478,37.7254058514373
"470",-119.533347313576,37.5644640578734
"471",-119.272827476432,37.7062062145469
"472",-119.504451488244,38.0756454274636
"473",-119.4678948072,38.0359607708088
"474",-119.386762126662,37.6648443248405
"475",-119.559858965011,37.9892100308627
"476",-119.615027171729,38.009891362551
"477",-119.773848383562,38.0397680388178
"478",-119.404749358721,37.6408689056452
"479",-119.777968439793,38.0432747890982
"480",-119.418653437581,37.6604095532746
"481",-119.455699636845,37.861223759044
"482",-119.829160277528,37.9503289566526
"483",-119.807923529961,38.0495905445751
"484",-119.439649383525,37.9338260976698
"485",-119.575927612452,38.0335518657818
"486",-119.706434237399,38.0792741538192
"487",-119.418854096285,37.6431937036462
"488",-119.783988033805,38.038266744343
"489",-119.701389488084,38.055873225622
"490",-119.678175379437,38.0320766019222
"491",-119.525456565938,37.9046216892454
"492",-119.771588889501,38.045407740465
"493",-119.570065089608,37.9961958678483
"494",-119.343483748826,37.7869160561091
"495",-119.475308586893,38.018954600145
"496",-119.669200782683,38.0547168836064
"497",-119.658067165163,38.0260456910322
"498",-119.513887583353,37.9001838351943
"499",-119.332962531595,37.9355403086347
"500",-119.356064790861,38.0470871249998
"501",-119.655280051712,38.088551258207
"502",-119.691510549686,38.0512343818778
"503",-119.64147303637,38.0711120171198
"504",-119.784665650039,38.0807789825782
"505",-119.370558536536,38.0474263576724
"506",-119.545252284478,38.1138744218673
"507",-119.643077896832,38.0545867282599
"508",-119.34662990553,37.9359892868169
"509",-119.391835628989,37.575978578097
"510",-119.42731688492,37.9618351384946
"511",-119.348167019789,37.9931790743677
"512",-119.396296341996,37.5667864282427
"513",-119.339724832355,37.8911610955563
"514",-119.474085829782,38.0733154203024
"515",-119.485311526172,38.0139677445373
"516",-119.325114796465,37.8062040059988
"517",-119.494245980389,37.9953062974621
"518",-119.689876301706,38.0999278971383
"519",-119.78970464888,38.0885883563687
"520",-119.812846817379,38.0826301870789
"521",-119.572284715392,38.0570593072298
"522",-119.687636522509,38.030058463801
"523",-119.702175975315,38.062072300186
"524",-119.657053322513,38.1365365763169
"525",-119.589248004045,38.1763462201205
"526",-119.724444974094,38.0135326087613
"527",-119.561965295189,38.1436962560126
"528",-119.33447517715,37.9707438249711
"529",-119.323194937906,37.9956577099057
"530",-119.749299922149,38.0611589280223
"531",-119.777647462549,38.0727458883854
"532",-119.795216468242,37.9988955766306
"533",-119.304526361658,37.7887662456881
"534",-119.845870265051,38.0538130720459
"535",-119.682191829369,38.1317300133004
"536",-119.603296849909,38.1044022601871
"537",-119.57051149398,38.1521595055101
"538",-119.529581441455,38.0152758563616
"539",-119.298255464151,37.9386566904972
"540",-119.305041899939,37.7578470161848
"541",-119.372029848911,37.7151549943476
"542",-119.677238684201,38.1276082204639
"543",-119.610307785464,38.0864058223276
"544",-119.807305808799,38.0629403974422
"545",-119.335992072873,37.9557552397369
"546",-119.566831392821,37.942292260708
"547",-119.823310938801,37.9993051836278
"548",-119.616619169462,38.0651807669409
"549",-119.601529668042,38.045242171096
"550",-119.8244948384,38.0645105154511
"551",-119.561114846364,38.0837945750452
"552",-119.253829349713,37.8986051545794
"553",-119.819286357795,38.0659871837623
"554",-119.640805472676,38.0373376612865
"555",-119.789524238858,38.0334500835595
"556",-119.466794588032,38.0439133879335
"557",-119.353967562676,38.0559599190019
"558",-119.792886782574,38.0763489567527
"559",-119.818970394447,38.0672561905609
"560",-119.548094194927,38.0210031763858
"561",-119.789173345027,38.0584167806921
"562",-119.750621554768,38.0909519972724
"563",-119.654030011613,38.0792086595974
"564",-119.806530567831,37.9524932261755
"565",-119.801855381205,38.0879386513263
"566",-119.622196788833,38.0519010161577
"567",-119.830809113271,37.9997555105446
"568",-119.80654633664,38.0707974078218
"569",-119.399704984324,38.0930604935972
"570",-119.636190826864,38.0617696783181
"571",-119.584930086482,38.1707648289199
"572",-119.557031344733,38.0981202966024
"573",-119.665988742477,38.1312881809929
"574",-119.639508167648,38.0513331083627
"575",-119.605507091193,38.0439826519649
"576",-119.682313657218,38.0449572350039
"577",-119.641468204,38.0326372923333
"578",-119.65377361212,38.1030019903628
"579",-119.818612128934,38.0656429602338
"580",-119.855638591917,37.9209460840561
"581",-119.287775987829,37.9100250343137
"582",-119.395708546205,37.9834790898659
"583",-119.749649274217,38.0257402081541
"584",-119.825238413888,38.062510397128
"585",-119.354152359561,38.0553254481834
"586",-119.468771136281,37.9907980484252
"587",-119.520197476416,38.109278806188
"588",-119.749797627778,38.0942149871449
"589",-119.794716959932,38.0771163346429
"590",-119.743228430584,37.9910201717509
"591",-119.694343328758,38.0933380272064
"592",-119.676212707315,38.1270008897146
"593",-119.821203081987,38.0022390820484
"594",-119.33686212634,37.9555577293764
"595",-119.550893476862,38.0547324663636
"596",-119.482606134674,37.9715838535985
"597",-119.255226739574,37.9074995841749
"598",-119.618048060028,38.0246915621887
"599",-119.853832935541,38.0543406809291
"600",-119.794814680514,38.0754921740931
"601",-119.795267990364,37.9672681886877
"602",-119.79207593653,38.0328488516429
"603",-119.783318816523,38.0627003680822
"604",-119.79086267153,38.0326974751212
"605",-119.64260950432,38.0339632056581
"606",-119.538172490533,38.1264622970942
"607",-119.834133310047,38.0647288289658
"608",-119.551791663768,38.10679433515
"609",-119.513595997337,37.9987687171397
"610",-119.749308177888,37.9977259889207
"611",-119.711404962193,38.0187899585425
"612",-119.764438479856,38.0863927188688
"613",-119.466114622672,37.962469505881
"614",-119.807418419691,37.9522017176396
"615",-119.256177850975,37.9054988576784
"616",-119.797299823934,38.0225430041869
"617",-119.586937180491,37.9098634884219
"618",-119.661969860356,37.8471869837684
"619",-119.788744626834,38.0348201308361
"620",-119.797134133571,38.0065086819211
"621",-119.672745740722,37.9870576644577
"622",-119.410144027446,37.9886807079627
"623",-119.798771570098,38.0731453928563
"624",-119.655463989939,38.0895382463768
"625",-119.667741103373,38.1389972747312
"626",-119.736521756152,38.0775857871787
"627",-119.412570148935,37.9956594876644
"628",-119.555315243095,38.0350832409985
"629",-119.822656507075,38.0700509047815
"630",-119.341515469441,37.9637553839819
"631",-119.648023719773,38.0893458367667
"632",-119.35459365107,38.0079187367474
"633",-119.76116979955,38.0479957831823
"634",-119.796340951261,38.0539214513574
"635",-119.349730977106,38.0713633743266
"636",-119.66290123724,38.042515521315
"637",-119.415977869504,37.8877276130516
"638",-119.620869559804,38.0852695413599
"639",-119.695145080486,37.9697866484786
"640",-119.46742745503,37.9843384318724
"641",-119.727380674397,38.0914039969308
"642",-119.65076572176,38.113792326252
"643",-119.862340248206,37.9239367304845
